gpio,time,temperature,humidity,measure_name
22,1695327926244,80.61,54.3,metric
22,1695328531224,81.57,54.49,metric
22,1695328614263,81.07,54.48,metric
22,1695328718285,81.25,54.48,metric
22,1695328832869,81.03,56.88,metric
22,1695328909182,80.72,56.81,metric
22,1695329296870,81.15,56.0,metric
22,1695329606662,81.49,56.57,metric
22,1695329767946,80.85,56.71,metric
22,1695329910294,81.59,56.48,metric
22,1695330079631,80.96,56.33,metric
22,1695330201178,81.47,56.54,metric
22,1695330517380,80.63,56.98,metric
22,1695330552436,80.98,56.0,metric
22,1695330778153,81.59,56.18,metric
22,1695331092188,81.12,55.34,metric
22,1695331182190,81.58,56.44,metric
22,1695331386880,81.59,55.83,metric
22,1695332086544,81.31,54.3,metric
22,1695332182322,81.46,53.57,metric
22,1695332445803,81.57,53.38,metric
22,1695332502161,80.78,54.38,metric
22,1695332804869,80.9,53.76,metric
22,1695333333830,80.86,53.03,metric
22,1695333645604,80.99,53.57,metric
22,1695334076644,81.28,53.13,metric
22,1695334139096,81.05,53.58,metric
22,1695334456528,81.33,53.75,metric
22,1695334494441,81.04,53.67,metric
22,1695334915293,81.56,53.11,metric
22,1695334964903,81.07,53.49,metric
22,1695334995450,81.14,53.68,metric
22,1695335016998,80.81,53.9,metric
22,1695335263177,80.66,53.09,metric
22,1695335389525,81.41,53.44,metric
22,1695335477962,81.42,53.84,metric
22,1695335639372,80.76,53.62,metric
22,1695335810672,80.83,53.66,metric
22,1695335851125,81.36,53.85,metric
22,1695613216326,77.72,72.77,metric
22,1695613469483,77.41,71.67,metric
22,1695613486517,77.36,71.68,metric
22,1695613561563,77.56,71.47,metric
22,1695613590038,77.36,71.82,metric
22,1695613610034,77.26,71.37,metric
22,1695613862147,77.98,71.4,metric
22,1695614370659,77.87,71.08,metric
22,1695614382605,77.54,71.05,metric
22,1695614399586,77.77,71.71,metric
22,1695614475219,77.22,71.04,metric
22,1695614789408,77.38,71.56,metric
22,1695614941844,77.91,71.55,metric
22,1695614964356,77.45,71.5,metric
22,1695615394480,77.91,71.38,metric
22,1695615506203,77.24,72.45,metric
22,1695615847042,77.57,72.83,metric
22,1695615933463,77.35,71.51,metric
22,1695616190264,77.75,71.93,metric
22,1695616366755,77.27,71.92,metric
22,1695616458406,77.28,72.55,metric
22,1695616598085,77.98,71.93,metric
22,1695616669644,77.15,71.71,metric
22,1695616935460,77.98,71.08,metric
22,1695616975904,77.16,71.38,metric
22,1695617090385,77.57,71.63,metric
22,1695617149008,77.32,71.94,metric
22,1695617247192,77.82,71.34,metric
22,1695617264202,77.16,71.56,metric
22,1695617557008,77.56,71.05,metric
22,1695617742633,77.84,71.34,metric
22,1695617756590,77.33,71.97,metric
22,1695618086102,77.03,71.79,metric
22,1695618415184,77.3,71.54,metric
22,1695618560715,77.09,71.19,metric
22,1695618594701,77.97,71.08,metric
22,1695618750649,77.17,71.77,metric
22,1695619278795,77.25,71.0,metric
22,1695619291753,77.05,71.92,metric
22,1695619445597,77.17,71.0,metric
22,1695619468658,77.96,71.7,metric
22,1695619598778,77.35,71.97,metric
22,1695619982411,77.22,71.25,metric
22,1695620101321,77.33,70.33,metric
22,1695620191909,77.9,71.52,metric
22,1695620371713,77.74,71.18,metric
22,1695620384677,77.96,70.58,metric
22,1695620500225,77.53,71.4,metric
22,1695620597585,77.18,70.25,metric
22,1695620679147,77.98,70.05,metric
22,1695620949758,77.51,70.4,metric
22,1695621380375,77.29,70.84,metric
22,1695621492164,77.31,71.35,metric
22,1695622547238,77.32,70.27,metric
22,1695622562668,77.52,70.89,metric
22,1695623035803,77.94,70.37,metric
22,1695623090171,77.84,70.31,metric
22,1695623202125,77.88,70.76,metric
22,1695623245557,77.6,70.56,metric
22,1695623362852,77.53,70.45,metric
22,1695623608078,77.07,70.37,metric
22,1695623643122,77.35,70.02,metric
22,1695623711054,76.17,70.42,metric
22,1695624368358,75.9,70.17,metric
22,1695624408519,77.94,70.24,metric
22,1695624610508,77.9,70.92,metric
22,1695624701498,77.31,70.54,metric
22,1695624774928,75.86,70.15,metric
22,1695625290632,75.77,70.26,metric
22,1695625417651,75.4,70.41,metric
22,1695625966850,75.77,70.13,metric
22,1695626170912,75.97,70.44,metric
22,1695626376436,75.24,70.34,metric
22,1695626510238,75.87,70.29,metric
22,1695626677668,75.41,70.95,metric
22,1695626923118,76.05,70.07,metric
22,1695627220925,76.18,70.5,metric
22,1695627494638,75.61,70.63,metric
22,1695627530188,76.14,70.78,metric
22,1695627713261,75.79,70.54,metric
22,1695628260929,76.17,70.56,metric
22,1695628385853,75.25,70.48,metric
22,1695628452214,75.69,70.53,metric
22,1695628513220,75.79,70.23,metric
22,1695629153447,76.06,70.02,metric
22,1695629168885,75.93,70.31,metric
22,1695629354859,75.36,70.54,metric
22,1695629370865,76.0,70.95,metric
22,1695629432238,76.15,70.08,metric
22,1695629792340,75.48,70.98,metric
22,1695629993308,76.0,70.56,metric
22,1695630386726,75.79,70.35,metric
22,1695630502295,75.29,70.66,metric
22,1695630702793,75.43,70.91,metric
22,1695630796132,75.78,70.11,metric
22,1695630856539,75.86,70.85,metric
22,1695631070848,75.99,70.27,metric
22,1695631171387,76.0,70.73,metric
22,1695631715930,75.38,70.12,metric
22,1695632385823,75.89,70.13,metric
22,1695632614691,75.8,70.11,metric
22,1695632645242,75.33,70.29,metric
22,1695632962328,75.27,70.06,metric
22,1695633162738,76.09,70.44,metric
22,1695633477849,75.7,70.75,metric
22,1695633490815,76.06,70.87,metric
22,1695633695282,75.88,70.41,metric
22,1695634461633,76.09,70.43,metric
22,1695634481668,75.79,70.45,metric
22,1695634731359,75.97,70.64,metric
22,1695634757850,75.84,70.29,metric
22,1695635014103,76.1,71.0,metric
22,1695635034651,75.85,70.99,metric
22,1695636130483,75.89,70.67,metric
22,1695636340123,76.19,70.7,metric
22,1695636470918,75.75,70.3,metric
22,1695636538925,75.29,70.67,metric
22,1695636862356,75.84,70.08,metric
22,1695636883401,76.2,70.77,metric
22,1695637130378,75.49,69.56,metric
22,1695637194268,75.79,70.95,metric
22,1695637442640,75.5,70.19,metric
22,1695637501719,75.86,70.12,metric
22,1695637715987,75.53,69.63,metric
22,1695637920302,75.23,69.64,metric
22,1695638040896,75.78,70.29,metric
22,1695638395326,75.55,70.82,metric
22,1695638457399,75.96,70.68,metric
22,1695638765072,75.66,70.6,metric
22,1695638850587,75.42,70.06,metric
22,1695639104517,75.5,70.52,metric
22,1695639220963,75.59,70.88,metric
22,1695639277450,75.5,70.64,metric
22,1695639381719,76.11,70.19,metric
22,1695639477759,75.22,70.35,metric
22,1695639539238,76.17,70.56,metric
22,1695639584212,76.07,70.57,metric
22,1695639624418,75.61,70.15,metric
22,1695639779369,75.22,70.86,metric
22,1695639798820,75.27,70.32,metric
22,1695640033371,75.86,70.03,metric
22,1695640897225,75.43,70.79,metric
22,1695641136323,75.93,70.23,metric
22,1695641322923,75.84,70.79,metric
22,1695641368260,75.81,70.32,metric
22,1695641518064,76.07,70.84,metric
22,1695641551502,75.46,70.15,metric
22,1695641601932,75.45,70.72,metric
22,1695641635387,75.95,70.4,metric
22,1695641971253,76.16,70.67,metric
22,1695642081731,75.25,70.01,metric
22,1695642283555,75.9,70.07,metric
22,1695642472959,75.56,70.45,metric
22,1695642527991,75.59,70.4,metric
22,1695642691360,75.26,70.09,metric
22,1695642721953,75.92,70.05,metric
22,1695643207413,76.0,71.0,metric
22,1695643278026,75.52,70.51,metric
22,1695643415236,75.88,70.43,metric
22,1695643565949,75.68,70.29,metric
22,1695643578351,75.5,70.18,metric
22,1695643852684,75.43,70.21,metric
22,1695644186178,76.15,70.11,metric
22,1695644305060,75.65,70.54,metric
22,1695644408146,75.86,70.69,metric
22,1695644554600,75.93,70.43,metric
22,1695644687510,75.95,70.74,metric
22,1695644705483,75.92,70.34,metric
22,1695644755412,75.9,70.92,metric
22,1695644923110,76.1,70.02,metric
22,1695645012161,76.03,70.98,metric
22,1695645228509,75.88,70.21,metric
22,1695645468161,75.39,70.77,metric
22,1695645487646,75.35,70.74,metric
22,1695645509128,75.93,70.21,metric
22,1695645562646,76.13,70.94,metric
22,1695645610339,75.38,70.88,metric
22,1695646119137,75.52,70.56,metric
22,1695646136643,75.96,70.76,metric
22,1695646214038,75.72,70.29,metric
22,1695646236002,75.33,70.96,metric
22,1695646670495,76.05,70.42,metric
22,1695646866112,75.57,70.75,metric
22,1695647115984,75.72,70.16,metric
22,1695647240710,75.61,70.84,metric
22,1695647376983,76.1,70.96,metric
22,1695647446922,75.95,70.27,metric
22,1695647838525,76.15,70.06,metric
22,1695648000428,75.66,70.61,metric
22,1695648059929,75.23,70.67,metric
22,1695648184833,75.48,70.86,metric
22,1695648210883,75.59,70.84,metric
22,1695648511340,75.65,70.26,metric
22,1695648995223,76.18,70.76,metric
22,1695649382518,75.61,70.14,metric
22,1695649467359,75.7,70.93,metric
22,1695649487291,75.27,70.23,metric
22,1695650018008,75.6,70.68,metric
22,1695650430205,75.26,70.63,metric
22,1695650736077,75.6,70.01,metric
22,1695650897344,75.25,70.65,metric
22,1695651082747,75.94,70.86,metric
22,1695651144940,76.0,70.3,metric
22,1695651176332,76.09,70.07,metric
22,1695651213780,76.17,70.4,metric
22,1695651783287,75.94,70.32,metric
22,1695651828768,75.43,70.69,metric
22,1695652164790,76.02,70.27,metric
22,1695652418984,75.21,70.86,metric
22,1695652487900,75.74,70.05,metric
22,1695652501330,76.01,70.15,metric
22,1695652523329,76.05,70.5,metric
22,1695652665464,75.44,70.21,metric
22,1695652822495,75.45,70.11,metric
22,1695653184271,75.45,70.84,metric
22,1695653201785,76.1,70.2,metric
22,1695653248867,75.61,70.06,metric
22,1695653582481,75.22,70.35,metric
22,1695653692826,75.21,70.11,metric
22,1695653731341,76.11,70.58,metric
22,1695654060290,75.45,70.68,metric
22,1695654108755,75.26,70.88,metric
22,1695654334158,75.47,70.07,metric
22,1695654370714,75.74,70.04,metric
22,1695654585760,75.22,70.23,metric
22,1695655113468,75.6,71.15,metric
22,1695655156975,75.96,71.95,metric
22,1695655353475,75.71,71.7,metric
22,1695655512145,75.98,71.06,metric
22,1695655677501,75.35,71.38,metric
22,1695655698452,75.32,71.49,metric
22,1695655783909,75.61,71.96,metric
22,1695655914719,75.32,71.56,metric
22,1695656454570,75.47,71.65,metric
22,1695656568947,76.02,71.2,metric
22,1695656777013,75.67,71.92,metric
22,1695656998456,75.22,71.73,metric
22,1695657026410,76.03,71.95,metric
22,1695657076138,75.35,71.02,metric
22,1695657178674,75.41,71.29,metric
22,1695657621913,76.01,71.14,metric
22,1695657727590,75.45,71.7,metric
22,1695657861190,75.96,70.53,metric
22,1695658033190,75.94,71.69,metric
22,1695658571642,75.98,71.9,metric
22,1695658799975,75.9,71.88,metric
22,1695658820378,75.55,71.75,metric
22,1695658851856,75.62,71.52,metric
22,1695658951653,75.35,71.66,metric
22,1695659017567,75.37,70.54,metric
22,1695659188172,76.11,71.84,metric
22,1695659461578,75.62,71.89,metric
22,1695659587907,76.1,71.43,metric
22,1695659782159,75.67,70.29,metric
22,1695659813297,75.92,70.23,metric
22,1695659892507,75.81,71.91,metric
22,1695659948052,75.69,70.76,metric
22,1695660229172,75.59,70.74,metric
22,1695660573722,75.46,71.08,metric
22,1695660731786,75.76,71.66,metric
22,1695660743787,75.73,71.85,metric
22,1695660771829,76.03,70.35,metric
22,1695661020038,75.98,70.09,metric
22,1695661153300,75.68,70.7,metric
22,1695661314323,75.39,70.46,metric
22,1695662200165,75.47,70.4,metric
22,1695662405332,75.22,70.57,metric
22,1695662517405,76.12,70.82,metric
22,1695662564291,75.39,70.11,metric
22,1695662941964,75.78,69.76,metric
22,1695663117661,76.08,69.48,metric
22,1695663264196,76.18,69.14,metric
22,1695663292701,76.02,69.26,metric
22,1695663806268,76.04,69.09,metric
22,1695664276942,74.11,57.65,metric
22,1695664402816,73.92,67.5,metric
22,1695664449830,73.79,67.22,metric
22,1695664596936,74.37,76.77,metric
22,1695664702332,73.62,73.77,metric
22,1695664752386,73.75,69.02,metric
22,1695665104379,71.82,72.3,metric
22,1695665383303,71.8,80.54,metric
22,1695665515020,72.32,73.65,metric
22,1695665535994,71.96,72.88,metric
22,1695665604368,72.25,72.84,metric
22,1695665903429,71.84,72.31,metric
22,1695666103096,70.74,81.81,metric
22,1695666117570,72.21,81.5,metric
22,1695666478532,70.28,79.93,metric
22,1695666698872,70.54,75.1,metric
22,1695666812782,69.86,81.27,metric
22,1695666849214,70.04,80.24,metric
22,1695666892134,70.6,74.2,metric
22,1695666904589,69.91,74.52,metric
22,1695667055386,70.39,73.65,metric
22,1695667067913,70.3,75.43,metric
22,1695667241178,70.56,74.1,metric
22,1695667385035,70.29,73.32,metric
22,1695667449556,69.93,77.63,metric
22,1695667543126,70.23,82.19,metric
22,1695667677667,69.88,76.0,metric
22,1695667855817,69.94,81.29,metric
22,1695668159451,70.04,84.02,metric
22,1695668205584,70.37,84.88,metric
22,1695668295729,69.98,85.65,metric
22,1695668552289,69.98,86.96,metric
22,1695668829916,70.3,87.97,metric
22,1695668906461,70.59,87.52,metric
22,1695669270567,70.74,88.5,metric
22,1695669301506,70.47,88.67,metric
22,1695669423434,69.9,88.6,metric
22,1695669525376,71.63,89.26,metric
22,1695669628313,70.3,88.72,metric
22,1695669686647,72.23,89.38,metric
22,1695669962486,71.79,88.72,metric
22,1695669999494,72.58,88.08,metric
22,1695670064293,72.33,88.7,metric
22,1695670119831,71.71,87.39,metric
22,1695670374408,71.66,86.07,metric
22,1695670608957,71.85,84.93,metric
22,1695670627008,72.22,84.04,metric
22,1695670740416,72.55,83.6,metric
22,1695670853708,72.2,83.28,metric
22,1695670936444,71.9,82.07,metric
22,1695671001866,72.18,82.28,metric
22,1695671078952,72.39,81.27,metric
22,1695671265153,72.59,80.91,metric
22,1695671294122,71.97,80.4,metric
22,1695671335566,71.79,80.99,metric
22,1695671605324,72.12,79.69,metric
22,1695671952866,72.13,84.87,metric
22,1695672250002,71.73,85.59,metric
22,1695672650146,71.95,81.47,metric
22,1695672839745,72.18,72.24,metric
22,1695673602113,71.62,83.39,metric
22,1695673828043,72.28,81.89,metric
22,1695673931338,71.98,81.61,metric
22,1695674298487,74.33,79.03,metric
22,1695674376966,74.39,79.43,metric
22,1695674885679,73.92,81.17,metric
22,1695674966119,74.31,81.83,metric
22,1695675041859,73.74,82.14,metric
22,1695675272593,74.13,80.98,metric
22,1695675424235,73.49,78.6,metric
22,1695675628441,73.75,78.43,metric
22,1695676085409,73.63,77.57,metric
22,1695676207302,73.46,77.53,metric
22,1695676283818,74.11,70.04,metric
22,1695676612644,71.98,81.41,metric
22,1695676677675,72.0,81.34,metric
22,1695677345651,74.13,74.27,metric
22,1695677415490,73.85,74.66,metric
22,1695677833137,74.21,72.78,metric
22,1695678188986,74.0,72.35,metric
22,1695678239539,75.36,71.33,metric
22,1695678283017,73.73,62.57,metric
22,1695678523569,74.34,76.18,metric
22,1695678617197,74.27,77.23,metric
22,1695678685945,73.69,77.56,metric
22,1695678813485,73.92,79.69,metric
22,1695678916540,73.42,77.52,metric
22,1695679192669,73.51,75.76,metric
22,1695679369714,74.07,75.3,metric
22,1695679407250,74.29,75.56,metric
22,1695679424263,73.84,75.07,metric
22,1695679538405,74.34,74.72,metric
22,1695679553934,73.62,75.6,metric
22,1695679786882,73.89,74.04,metric
22,1695679824340,74.29,74.28,metric
22,1695680295266,73.88,65.38,metric
22,1695680421768,71.91,70.87,metric
22,1695680508696,71.76,79.59,metric
22,1695680612083,72.41,81.86,metric
22,1695680690551,72.04,81.81,metric
22,1695680759569,71.83,82.19,metric
22,1695680985245,72.46,79.13,metric
22,1695681129777,72.59,77.59,metric
22,1695681452370,72.53,76.71,metric
22,1695681526404,72.14,76.0,metric
22,1695681885313,72.21,75.93,metric
22,1695682009181,72.31,75.66,metric
22,1695682357069,74.04,75.39,metric
22,1695682680296,72.1,73.78,metric
22,1695682823863,72.55,81.08,metric
22,1695683123773,72.32,80.0,metric
22,1695683296765,72.27,78.32,metric
22,1695683484649,72.32,76.97,metric
22,1695683515615,72.12,76.08,metric
22,1695683815577,71.82,75.31,metric
22,1695684287761,71.77,75.88,metric
22,1695684497750,71.96,75.55,metric
22,1695684651640,71.66,74.84,metric
22,1695684680200,73.88,74.61,metric
22,1695684845718,74.34,74.76,metric
22,1695685144522,73.49,74.16,metric
22,1695685282685,74.34,74.1,metric
22,1695685523346,72.03,66.59,metric
22,1695685657869,72.3,80.38,metric
22,1695685792079,72.45,81.06,metric
22,1695686218379,71.88,78.0,metric
22,1695686255371,72.14,76.61,metric
22,1695686325318,72.45,76.08,metric
22,1695686375496,71.64,76.53,metric
22,1695686465776,72.33,75.95,metric
22,1695686477764,72.01,75.97,metric
22,1695686681647,71.92,75.4,metric
22,1695686703062,72.25,75.95,metric
22,1695687000810,71.83,68.49,metric
22,1695687357112,72.12,84.71,metric
22,1695687402475,71.79,83.76,metric
22,1695687559169,72.08,80.85,metric
22,1695687624009,72.01,79.49,metric
22,1695687835010,72.42,78.77,metric
22,1695688194665,72.58,78.02,metric
22,1695688593815,71.85,82.36,metric
22,1695688776697,72.3,85.12,metric
22,1695688853734,72.48,85.36,metric
22,1695688997636,71.71,84.17,metric
22,1695689481823,72.32,80.78,metric
22,1695689493791,72.0,80.63,metric
22,1695689769476,72.47,79.74,metric
22,1695690089428,72.32,78.06,metric
22,1695690319897,72.15,70.92,metric
22,1695690341992,71.8,74.24,metric
22,1695690418397,72.1,84.55,metric
22,1695690674322,71.93,86.24,metric
22,1695690859734,72.41,84.84,metric
22,1695691268165,72.11,81.61,metric
22,1695691529042,71.8,80.09,metric
22,1695691631358,72.15,80.52,metric
22,1695691795680,72.3,80.37,metric
22,1695692008151,72.41,79.58,metric
22,1695692532390,71.77,87.67,metric
22,1695692779806,71.73,88.95,metric
22,1695693004157,71.79,85.93,metric
22,1695693172261,71.86,84.66,metric
22,1695693352870,72.4,85.81,metric
22,1695693562537,70.29,82.35,metric
22,1695694379444,72.01,91.7,metric
22,1695694459221,72.53,80.72,metric
22,1695694773369,72.34,92.44,metric
22,1695694917639,71.7,92.06,metric
22,1695694963599,72.49,92.51,metric
22,1695695003027,71.89,92.3,metric
22,1695695059503,71.89,92.82,metric
22,1695695152390,71.8,92.16,metric
22,1695695342841,71.97,90.08,metric
22,1695695418839,72.3,89.08,metric
22,1695695517209,72.15,88.49,metric
22,1695696261518,71.82,91.33,metric
22,1695696339168,72.21,90.94,metric
22,1695696388805,72.44,90.49,metric
22,1695696652646,71.74,87.94,metric
22,1695696674648,72.38,87.21,metric
22,1695696715665,72.48,86.55,metric
